order_id,customer_id,product_id,quantity,order_date,product_name,category,price,revenue
2268,152,63,4,2023-04-05 11:00:00,Product_63,Home,463.67,1854.68
2269,208,57,1,2023-04-05 12:00:00,Product_57,Sports,36.25,36.25
2270,49,92,1,2023-04-05 13:00:00,Product_92,Sports,418.49,418.49
2271,154,51,3,2023-04-05 14:00:00,Product_51,Electronics,508.1,1524.3000000000002
2272,347,56,1,2023-04-05 15:00:00,Product_56,Sports,646.0,646.0
2273,293,27,2,2023-04-05 16:00:00,Product_27,Home,558.81,1117.62
2274,68,32,1,2023-04-05 17:00:00,Product_32,Sports,760.27,760.27
2275,50,9,1,2023-04-05 18:00:00,Product_9,Sports,797.23,797.23
2276,152,96,4,2023-04-05 19:00:00,Product_96,Sports,931.45,3725.8
2277,19,84,4,2023-04-05 20:00:00,Product_84,Clothing,878.7,3514.8
2278,100,92,1,2023-04-05 21:00:00,Product_92,Sports,418.49,418.49
2279,60,97,3,2023-04-05 22:00:00,Product_97,Electronics,859.83,2579.4900000000002
2280,167,68,4,2023-04-05 23:00:00,Product_68,Sports,906.3,3625.2
2281,202,46,1,2023-04-06 00:00:00,Product_46,Sports,619.69,619.69
2282,345,98,4,2023-04-06 01:00:00,Product_98,Home,434.7,1738.8
2283,146,67,1,2023-04-06 02:00:00,Product_67,Clothing,961.58,961.58
2284,403,26,4,2023-04-06 03:00:00,Product_26,Home,740.52,2962.08
2285,164,8,4,2023-04-06 04:00:00,Product_8,Home,329.73,1318.92
2286,458,6,2,2023-04-06 05:00:00,Product_6,Electronics,976.09,1952.18
2287,481,80,1,2023-04-06 06:00:00,Product_80,Clothing,289.04,289.04
2288,439,24,1,2023-04-06 07:00:00,Product_24,Home,287.13,287.13
2289,242,48,1,2023-04-06 08:00:00,Product_48,Sports,54.85,54.85
2290,69,94,1,2023-04-06 09:00:00,Product_94,Sports,778.65,778.65
2291,175,45,4,2023-04-06 10:00:00,Product_45,Electronics,404.52,1618.08
2292,49,13,2,2023-04-06 11:00:00,Product_13,Home,35.1,70.2
2293,483,69,2,2023-04-06 12:00:00,Product_69,Home,203.83,407.66
2294,108,25,3,2023-04-06 13:00:00,Product_25,Clothing,955.32,2865.96
2295,226,20,1,2023-04-06 14:00:00,Product_20,Clothing,257.74,257.74
2296,161,82,3,2023-04-06 15:00:00,Product_82,Electronics,699.77,2099.31
2297,119,82,4,2023-04-06 16:00:00,Product_82,Electronics,699.77,2799.08
2298,149,66,3,2023-04-06 17:00:00,Product_66,Clothing,392.24,1176.72
2299,465,74,1,2023-04-06 18:00:00,Product_74,Clothing,686.18,686.18
2300,150,45,2,2023-04-06 19:00:00,Product_45,Electronics,404.52,809.04
2301,432,47,2,2023-04-06 20:00:00,Product_47,Electronics,638.74,1277.48
2302,293,63,1,2023-04-06 21:00:00,Product_63,Home,463.67,463.67
2303,143,76,4,2023-04-06 22:00:00,Product_76,Clothing,325.79,1303.16
2304,419,77,1,2023-04-06 23:00:00,Product_77,Electronics,846.43,846.43
2305,476,55,4,2023-04-07 00:00:00,Product_55,Electronics,79.86,319.44
2306,455,75,2,2023-04-07 01:00:00,Product_75,Home,80.48,160.96
2307,160,19,4,2023-04-07 02:00:00,Product_19,Sports,164.87,659.48
2308,11,35,1,2023-04-07 03:00:00,Product_35,Home,55.54,55.54
2309,138,53,1,2023-04-07 04:00:00,Product_53,Electronics,662.11,662.11
2310,457,26,1,2023-04-07 05:00:00,Product_26,Home,740.52,740.52
2311,78,14,4,2023-04-07 06:00:00,Product_14,Clothing,963.02,3852.08
2312,77,45,4,2023-04-07 07:00:00,Product_45,Electronics,404.52,1618.08
2313,441,44,4,2023-04-07 08:00:00,Product_44,Clothing,439.51,1758.04
2314,254,88,2,2023-04-07 09:00:00,Product_88,Home,185.67,371.34
2315,409,65,3,2023-04-07 10:00:00,Product_65,Sports,942.05,2826.1499999999996
2316,258,51,3,2023-04-07 11:00:00,Product_51,Electronics,508.1,1524.3000000000002
2317,320,43,1,2023-04-07 12:00:00,Product_43,Home,181.47,181.47
2318,291,86,2,2023-04-07 13:00:00,Product_86,Home,805.45,1610.9
2319,263,23,4,2023-04-07 14:00:00,Product_23,Clothing,663.6,2654.4
2320,85,56,1,2023-04-07 15:00:00,Product_56,Sports,646.0,646.0
2321,146,19,2,2023-04-07 16:00:00,Product_19,Sports,164.87,329.74
2322,323,82,1,2023-04-07 17:00:00,Product_82,Electronics,699.77,699.77
2323,42,76,2,2023-04-07 18:00:00,Product_76,Clothing,325.79,651.58
2324,374,55,2,2023-04-07 19:00:00,Product_55,Electronics,79.86,159.72
2325,125,92,3,2023-04-07 20:00:00,Product_92,Sports,418.49,1255.47
2326,167,92,1,2023-04-07 21:00:00,Product_92,Sports,418.49,418.49
2327,425,60,4,2023-04-07 22:00:00,Product_60,Clothing,579.72,2318.88
2328,241,59,3,2023-04-07 23:00:00,Product_59,Sports,940.83,2822.4900000000002
2329,459,33,3,2023-04-08 00:00:00,Product_33,Electronics,24.25,72.75
2330,487,19,4,2023-04-08 01:00:00,Product_19,Sports,164.87,659.48
2331,280,28,2,2023-04-08 02:00:00,Product_28,Clothing,615.6,1231.2
2332,188,52,4,2023-04-08 03:00:00,Product_52,Sports,857.92,3431.68
2333,302,49,1,2023-04-08 04:00:00,Product_49,Clothing,380.87,380.87
2334,19,37,4,2023-04-08 05:00:00,Product_37,Sports,856.91,3427.64
2335,68,26,2,2023-04-08 06:00:00,Product_26,Home,740.52,1481.04
2336,218,99,4,2023-04-08 07:00:00,Product_99,Sports,753.36,3013.44
2337,102,98,2,2023-04-08 08:00:00,Product_98,Home,434.7,869.4
2338,42,99,2,2023-04-08 09:00:00,Product_99,Sports,753.36,1506.72
2339,288,40,1,2023-04-08 10:00:00,Product_40,Clothing,106.86,106.86
2340,167,80,4,2023-04-08 11:00:00,Product_80,Clothing,289.04,1156.16
2341,109,38,4,2023-04-08 12:00:00,Product_38,Home,706.62,2826.48
2342,494,77,1,2023-04-08 13:00:00,Product_77,Electronics,846.43,846.43
2343,36,87,2,2023-04-08 14:00:00,Product_87,Clothing,289.21,578.42
2344,232,54,4,2023-04-08 15:00:00,Product_54,Sports,171.31,685.24
2345,229,22,1,2023-04-08 16:00:00,Product_22,Home,717.45,717.45
2346,353,16,2,2023-04-08 17:00:00,Product_16,Home,699.01,1398.02
2347,164,28,1,2023-04-08 18:00:00,Product_28,Clothing,615.6,615.6
2348,387,35,4,2023-04-08 19:00:00,Product_35,Home,55.54,222.16
2349,73,60,1,2023-04-08 20:00:00,Product_60,Clothing,579.72,579.72
2350,136,45,3,2023-04-08 21:00:00,Product_45,Electronics,404.52,1213.56
2351,353,46,2,2023-04-08 22:00:00,Product_46,Sports,619.69,1239.38
2352,379,72,3,2023-04-08 23:00:00,Product_72,Home,28.04,84.12
2353,70,55,3,2023-04-09 00:00:00,Product_55,Electronics,79.86,239.57999999999998
2354,425,86,2,2023-04-09 01:00:00,Product_86,Home,805.45,1610.9
2355,487,85,2,2023-04-09 02:00:00,Product_85,Clothing,737.72,1475.44
2356,196,26,1,2023-04-09 03:00:00,Product_26,Home,740.52,740.52
2357,269,85,2,2023-04-09 04:00:00,Product_85,Clothing,737.72,1475.44
2358,49,25,3,2023-04-09 05:00:00,Product_25,Clothing,955.32,2865.96
2359,316,65,3,2023-04-09 06:00:00,Product_65,Sports,942.05,2826.1499999999996
2360,130,6,4,2023-04-09 07:00:00,Product_6,Electronics,976.09,3904.36
2361,444,23,2,2023-04-09 08:00:00,Product_23,Clothing,663.6,1327.2
2362,5,64,3,2023-04-09 09:00:00,Product_64,Home,550.16,1650.48
2363,428,87,4,2023-04-09 10:00:00,Product_87,Clothing,289.21,1156.84
2364,27,43,4,2023-04-09 11:00:00,Product_43,Home,181.47,725.88
2365,160,23,1,2023-04-09 12:00:00,Product_23,Clothing,663.6,663.6
2366,149,96,3,2023-04-09 13:00:00,Product_96,Sports,931.45,2794.3500000000004
2367,264,30,1,2023-04-09 14:00:00,Product_30,Clothing,255.25,255.25
2368,230,77,3,2023-04-09 15:00:00,Product_77,Electronics,846.43,2539.29
2369,200,18,1,2023-04-09 16:00:00,Product_18,Clothing,181.56,181.56
2370,50,87,1,2023-04-09 17:00:00,Product_87,Clothing,289.21,289.21
2371,67,79,2,2023-04-09 18:00:00,Product_79,Clothing,816.32,1632.64
2372,300,97,1,2023-04-09 19:00:00,Product_97,Electronics,859.83,859.83
2373,381,21,2,2023-04-09 20:00:00,Product_21,Sports,553.73,1107.46
2374,58,57,4,2023-04-09 21:00:00,Product_57,Sports,36.25,145.0
2375,259,23,3,2023-04-09 22:00:00,Product_23,Clothing,663.6,1990.8000000000002
2376,342,91,4,2023-04-09 23:00:00,Product_91,Electronics,990.6,3962.4
2377,326,45,3,2023-04-10 00:00:00,Product_45,Electronics,404.52,1213.56
2378,130,44,4,2023-04-10 01:00:00,Product_44,Clothing,439.51,1758.04
2379,215,82,3,2023-04-10 02:00:00,Product_82,Electronics,699.77,2099.31
2380,172,88,1,2023-04-10 03:00:00,Product_88,Home,185.67,185.67
2381,258,47,3,2023-04-10 04:00:00,Product_47,Electronics,638.74,1916.22
2382,102,40,3,2023-04-10 05:00:00,Product_40,Clothing,106.86,320.58
2383,209,51,4,2023-04-10 06:00:00,Product_51,Electronics,508.1,2032.4
2384,291,42,4,2023-04-10 07:00:00,Product_42,Clothing,478.74,1914.96
2385,354,7,4,2023-04-10 08:00:00,Product_7,Sports,521.14,2084.56
2386,471,50,2,2023-04-10 09:00:00,Product_50,Home,629.6,1259.2
2387,286,48,2,2023-04-10 10:00:00,Product_48,Sports,54.85,109.7
2388,116,84,3,2023-04-10 11:00:00,Product_84,Clothing,878.7,2636.1000000000004
2389,264,91,3,2023-04-10 12:00:00,Product_91,Electronics,990.6,2971.8
2390,150,6,1,2023-04-10 13:00:00,Product_6,Electronics,976.09,976.09
2391,300,91,1,2023-04-10 14:00:00,Product_91,Electronics,990.6,990.6
2392,442,9,3,2023-04-10 15:00:00,Product_9,Sports,797.23,2391.69
2393,36,57,2,2023-04-10 16:00:00,Product_57,Sports,36.25,72.5
2394,453,31,3,2023-04-10 17:00:00,Product_31,Electronics,362.41,1087.23
2395,333,21,1,2023-04-10 18:00:00,Product_21,Sports,553.73,553.73
2396,477,90,2,2023-04-10 19:00:00,Product_90,Electronics,808.77,1617.54
2397,287,40,2,2023-04-10 20:00:00,Product_40,Clothing,106.86,213.72
2398,303,45,1,2023-04-10 21:00:00,Product_45,Electronics,404.52,404.52
2399,311,77,3,2023-04-10 22:00:00,Product_77,Electronics,846.43,2539.29
2400,208,49,4,2023-04-10 23:00:00,Product_49,Clothing,380.87,1523.48
2401,106,87,3,2023-04-11 00:00:00,Product_87,Clothing,289.21,867.6299999999999
2402,446,20,3,2023-04-11 01:00:00,Product_20,Clothing,257.74,773.22
2403,158,92,1,2023-04-11 02:00:00,Product_92,Sports,418.49,418.49
2404,121,17,2,2023-04-11 03:00:00,Product_17,Sports,414.86,829.72
2405,55,28,1,2023-04-11 04:00:00,Product_28,Clothing,615.6,615.6
2406,400,41,3,2023-04-11 05:00:00,Product_41,Home,496.7,1490.1
2407,12,66,4,2023-04-11 06:00:00,Product_66,Clothing,392.24,1568.96
2408,145,25,4,2023-04-11 07:00:00,Product_25,Clothing,955.32,3821.28
2409,400,58,4,2023-04-11 08:00:00,Product_58,Clothing,589.92,2359.68
2410,396,41,1,2023-04-11 09:00:00,Product_41,Home,496.7,496.7
2411,136,6,2,2023-04-11 10:00:00,Product_6,Electronics,976.09,1952.18
2412,468,75,1,2023-04-11 11:00:00,Product_75,Home,80.48,80.48
2413,3,38,4,2023-04-11 12:00:00,Product_38,Home,706.62,2826.48
2414,144,6,3,2023-04-11 13:00:00,Product_6,Electronics,976.09,2928.27
2415,30,45,2,2023-04-11 14:00:00,Product_45,Electronics,404.52,809.04
2416,237,75,1,2023-04-11 15:00:00,Product_75,Home,80.48,80.48
2417,279,14,1,2023-04-11 16:00:00,Product_14,Clothing,963.02,963.02
2418,348,66,2,2023-04-11 17:00:00,Product_66,Clothing,392.24,784.48
2419,115,40,2,2023-04-11 18:00:00,Product_40,Clothing,106.86,213.72
2420,104,3,3,2023-04-11 19:00:00,Product_3,Electronics,545.23,1635.69
2421,118,99,2,2023-04-11 20:00:00,Product_99,Sports,753.36,1506.72
2422,5,97,3,2023-04-11 21:00:00,Product_97,Electronics,859.83,2579.4900000000002
2423,468,24,4,2023-04-11 22:00:00,Product_24,Home,287.13,1148.52
2424,360,19,4,2023-04-11 23:00:00,Product_19,Sports,164.87,659.48
2425,248,18,1,2023-04-12 00:00:00,Product_18,Clothing,181.56,181.56
2426,364,64,4,2023-04-12 01:00:00,Product_64,Home,550.16,2200.64
2427,321,88,4,2023-04-12 02:00:00,Product_88,Home,185.67,742.68
2428,121,35,3,2023-04-12 03:00:00,Product_35,Home,55.54,166.62
2429,286,62,1,2023-04-12 04:00:00,Product_62,Home,646.86,646.86
2430,149,1,2,2023-04-12 05:00:00,Product_1,Home,61.16,122.32
2431,84,100,1,2023-04-12 06:00:00,Product_100,Clothing,757.0,757.0
2432,454,25,4,2023-04-12 07:00:00,Product_25,Clothing,955.32,3821.28
2433,406,45,2,2023-04-12 08:00:00,Product_45,Electronics,404.52,809.04
2434,466,49,1,2023-04-12 09:00:00,Product_49,Clothing,380.87,380.87
2435,456,98,1,2023-04-12 10:00:00,Product_98,Home,434.7,434.7
2436,231,89,1,2023-04-12 11:00:00,Product_89,Sports,753.11,753.11
2437,288,16,1,2023-04-12 12:00:00,Product_16,Home,699.01,699.01
2438,161,98,3,2023-04-12 13:00:00,Product_98,Home,434.7,1304.1
2439,272,93,1,2023-04-12 14:00:00,Product_93,Electronics,378.3,378.3
2440,460,19,4,2023-04-12 15:00:00,Product_19,Sports,164.87,659.48
2441,38,23,4,2023-04-12 16:00:00,Product_23,Clothing,663.6,2654.4
2442,500,83,3,2023-04-12 17:00:00,Product_83,Sports,632.65,1897.9499999999998
2443,226,25,2,2023-04-12 18:00:00,Product_25,Clothing,955.32,1910.64
2444,142,16,2,2023-04-12 19:00:00,Product_16,Home,699.01,1398.02
2445,292,54,4,2023-04-12 20:00:00,Product_54,Sports,171.31,685.24
2446,481,73,4,2023-04-12 21:00:00,Product_73,Electronics,103.5,414.0
2447,151,1,3,2023-04-12 22:00:00,Product_1,Home,61.16,183.48
2448,114,42,2,2023-04-12 23:00:00,Product_42,Clothing,478.74,957.48
2449,237,19,2,2023-04-13 00:00:00,Product_19,Sports,164.87,329.74
2450,66,97,1,2023-04-13 01:00:00,Product_97,Electronics,859.83,859.83
2451,361,34,1,2023-04-13 02:00:00,Product_34,Electronics,124.91,124.91
2452,341,80,1,2023-04-13 03:00:00,Product_80,Clothing,289.04,289.04
2453,258,55,3,2023-04-13 04:00:00,Product_55,Electronics,79.86,239.57999999999998
2454,475,18,4,2023-04-13 05:00:00,Product_18,Clothing,181.56,726.24
2455,249,34,3,2023-04-13 06:00:00,Product_34,Electronics,124.91,374.73
2456,457,89,2,2023-04-13 07:00:00,Product_89,Sports,753.11,1506.22
2457,449,45,4,2023-04-13 08:00:00,Product_45,Electronics,404.52,1618.08
2458,331,6,1,2023-04-13 09:00:00,Product_6,Electronics,976.09,976.09
2459,323,21,3,2023-04-13 10:00:00,Product_21,Sports,553.73,1661.19
2460,180,70,3,2023-04-13 11:00:00,Product_70,Home,78.67,236.01
2461,190,96,1,2023-04-13 12:00:00,Product_96,Sports,931.45,931.45
2462,407,48,3,2023-04-13 13:00:00,Product_48,Sports,54.85,164.55
2463,154,39,1,2023-04-13 14:00:00,Product_39,Electronics,479.43,479.43
2464,196,31,2,2023-04-13 15:00:00,Product_31,Electronics,362.41,724.82
2465,466,10,4,2023-04-13 16:00:00,Product_10,Clothing,278.12,1112.48
2466,311,30,2,2023-04-13 17:00:00,Product_30,Clothing,255.25,510.5
2467,262,18,2,2023-04-13 18:00:00,Product_18,Clothing,181.56,363.12
2468,419,60,1,2023-04-13 19:00:00,Product_60,Clothing,579.72,579.72
2469,406,88,3,2023-04-13 20:00:00,Product_88,Home,185.67,557.01
2470,427,73,2,2023-04-13 21:00:00,Product_73,Electronics,103.5,207.0
2471,143,95,2,2023-04-13 22:00:00,Product_95,Sports,347.4,694.8
2472,342,15,2,2023-04-13 23:00:00,Product_15,Clothing,837.62,1675.24
2473,316,4,3,2023-04-14 00:00:00,Product_4,Sports,641.06,1923.1799999999998
2474,101,63,3,2023-04-14 01:00:00,Product_63,Home,463.67,1391.01
2475,244,40,1,2023-04-14 02:00:00,Product_40,Clothing,106.86,106.86
2476,490,9,2,2023-04-14 03:00:00,Product_9,Sports,797.23,1594.46
2477,12,9,4,2023-04-14 04:00:00,Product_9,Sports,797.23,3188.92
2478,239,26,3,2023-04-14 05:00:00,Product_26,Home,740.52,2221.56
2479,49,4,1,2023-04-14 06:00:00,Product_4,Sports,641.06,641.06
2480,42,81,2,2023-04-14 07:00:00,Product_81,Clothing,126.98,253.96
2481,166,16,4,2023-04-14 08:00:00,Product_16,Home,699.01,2796.04
2482,82,15,3,2023-04-14 09:00:00,Product_15,Clothing,837.62,2512.86
2483,429,99,4,2023-04-14 10:00:00,Product_99,Sports,753.36,3013.44
2484,291,52,3,2023-04-14 11:00:00,Product_52,Sports,857.92,2573.7599999999998
2485,158,69,1,2023-04-14 12:00:00,Product_69,Home,203.83,203.83
2486,216,5,4,2023-04-14 13:00:00,Product_5,Home,728.83,2915.32
2487,490,20,2,2023-04-14 14:00:00,Product_20,Clothing,257.74,515.48
2488,158,79,2,2023-04-14 15:00:00,Product_79,Clothing,816.32,1632.64
2489,462,18,3,2023-04-14 16:00:00,Product_18,Clothing,181.56,544.6800000000001
2490,134,2,2,2023-04-14 17:00:00,Product_2,Electronics,536.04,1072.08
2491,67,93,4,2023-04-14 18:00:00,Product_93,Electronics,378.3,1513.2
2492,336,13,1,2023-04-14 19:00:00,Product_13,Home,35.1,35.1
2493,7,4,3,2023-04-14 20:00:00,Product_4,Sports,641.06,1923.1799999999998
2494,436,42,4,2023-04-14 21:00:00,Product_42,Clothing,478.74,1914.96
2495,14,74,3,2023-04-14 22:00:00,Product_74,Clothing,686.18,2058.54
2496,73,61,1,2023-04-14 23:00:00,Product_61,Sports,394.29,394.29
2497,399,95,3,2023-04-15 00:00:00,Product_95,Sports,347.4,1042.1999999999998
2498,405,8,2,2023-04-15 01:00:00,Product_8,Home,329.73,659.46
2499,163,67,2,2023-04-15 02:00:00,Product_67,Clothing,961.58,1923.16
2500,66,63,3,2023-04-15 03:00:00,Product_63,Home,463.67,1391.01
2501,347,9,1,2023-04-15 04:00:00,Product_9,Sports,797.23,797.23
2502,130,94,1,2023-04-15 05:00:00,Product_94,Sports,778.65,778.65
2503,419,11,2,2023-04-15 06:00:00,Product_11,Electronics,444.58,889.16
2504,466,99,1,2023-04-15 07:00:00,Product_99,Sports,753.36,753.36
2505,206,42,3,2023-04-15 08:00:00,Product_42,Clothing,478.74,1436.22
2506,276,13,4,2023-04-15 09:00:00,Product_13,Home,35.1,140.4
2507,466,36,3,2023-04-15 10:00:00,Product_36,Clothing,50.32,150.96
2508,256,13,2,2023-04-15 11:00:00,Product_13,Home,35.1,70.2
2509,266,12,2,2023-04-15 12:00:00,Product_12,Clothing,87.67,175.34
2510,25,37,2,2023-04-15 13:00:00,Product_37,Sports,856.91,1713.82
2511,450,74,1,2023-04-15 14:00:00,Product_74,Clothing,686.18,686.18
2512,281,73,3,2023-04-15 15:00:00,Product_73,Electronics,103.5,310.5
2513,253,52,4,2023-04-15 16:00:00,Product_52,Sports,857.92,3431.68
2514,310,71,3,2023-04-15 17:00:00,Product_71,Clothing,109.77,329.31
2515,289,2,4,2023-04-15 18:00:00,Product_2,Electronics,536.04,2144.16
2516,164,56,3,2023-04-15 19:00:00,Product_56,Sports,646.0,1938.0
2517,95,60,2,2023-04-15 20:00:00,Product_60,Clothing,579.72,1159.44
2518,270,23,4,2023-04-15 21:00:00,Product_23,Clothing,663.6,2654.4
2519,321,40,3,2023-04-15 22:00:00,Product_40,Clothing,106.86,320.58
2520,110,64,1,2023-04-15 23:00:00,Product_64,Home,550.16,550.16
2521,336,85,1,2023-04-16 00:00:00,Product_85,Clothing,737.72,737.72
2522,310,23,3,2023-04-16 01:00:00,Product_23,Clothing,663.6,1990.8000000000002
2523,238,29,2,2023-04-16 02:00:00,Product_29,Clothing,425.4,850.8
2524,381,78,4,2023-04-16 03:00:00,Product_78,Clothing,33.04,132.16
2525,436,90,3,2023-04-16 04:00:00,Product_90,Electronics,808.77,2426.31
2526,387,51,1,2023-04-16 05:00:00,Product_51,Electronics,508.1,508.1
2527,483,69,4,2023-04-16 06:00:00,Product_69,Home,203.83,815.32
2528,425,95,1,2023-04-16 07:00:00,Product_95,Sports,347.4,347.4
2529,390,89,1,2023-04-16 08:00:00,Product_89,Sports,753.11,753.11
2530,25,31,3,2023-04-16 09:00:00,Product_31,Electronics,362.41,1087.23
2531,141,50,1,2023-04-16 10:00:00,Product_50,Home,629.6,629.6
2532,117,20,4,2023-04-16 11:00:00,Product_20,Clothing,257.74,1030.96
2533,482,55,2,2023-04-16 12:00:00,Product_55,Electronics,79.86,159.72
2534,392,81,3,2023-04-16 13:00:00,Product_81,Clothing,126.98,380.94
2535,405,2,4,2023-04-16 14:00:00,Product_2,Electronics,536.04,2144.16
2536,482,25,3,2023-04-16 15:00:00,Product_25,Clothing,955.32,2865.96
2537,452,13,1,2023-04-16 16:00:00,Product_13,Home,35.1,35.1
2538,25,92,1,2023-04-16 17:00:00,Product_92,Sports,418.49,418.49
2539,79,70,4,2023-04-16 18:00:00,Product_70,Home,78.67,314.68
2540,68,67,4,2023-04-16 19:00:00,Product_67,Clothing,961.58,3846.32
2541,173,58,2,2023-04-16 20:00:00,Product_58,Clothing,589.92,1179.84
2542,444,99,4,2023-04-16 21:00:00,Product_99,Sports,753.36,3013.44
2543,12,82,4,2023-04-16 22:00:00,Product_82,Electronics,699.77,2799.08
2544,288,75,3,2023-04-16 23:00:00,Product_75,Home,80.48,241.44
2545,128,84,1,2023-04-17 00:00:00,Product_84,Clothing,878.7,878.7
2546,96,64,4,2023-04-17 01:00:00,Product_64,Home,550.16,2200.64
2547,92,69,2,2023-04-17 02:00:00,Product_69,Home,203.83,407.66
2548,141,83,4,2023-04-17 03:00:00,Product_83,Sports,632.65,2530.6
2549,31,86,1,2023-04-17 04:00:00,Product_86,Home,805.45,805.45
2550,334,59,4,2023-04-17 05:00:00,Product_59,Sports,940.83,3763.32
2551,20,60,3,2023-04-17 06:00:00,Product_60,Clothing,579.72,1739.16
2552,146,83,1,2023-04-17 07:00:00,Product_83,Sports,632.65,632.65
2553,477,62,4,2023-04-17 08:00:00,Product_62,Home,646.86,2587.44
2554,316,16,3,2023-04-17 09:00:00,Product_16,Home,699.01,2097.0299999999997
2555,447,88,1,2023-04-17 10:00:00,Product_88,Home,185.67,185.67
2556,390,68,4,2023-04-17 11:00:00,Product_68,Sports,906.3,3625.2
2557,160,15,3,2023-04-17 12:00:00,Product_15,Clothing,837.62,2512.86
2558,349,89,2,2023-04-17 13:00:00,Product_89,Sports,753.11,1506.22
2559,43,55,3,2023-04-17 14:00:00,Product_55,Electronics,79.86,239.57999999999998
2560,254,35,2,2023-04-17 15:00:00,Product_35,Home,55.54,111.08
2561,130,55,4,2023-04-17 16:00:00,Product_55,Electronics,79.86,319.44
2562,60,14,3,2023-04-17 17:00:00,Product_14,Clothing,963.02,2889.06
2563,151,49,2,2023-04-17 18:00:00,Product_49,Clothing,380.87,761.74
2564,467,83,1,2023-04-17 19:00:00,Product_83,Sports,632.65,632.65
2565,287,100,3,2023-04-17 20:00:00,Product_100,Clothing,757.0,2271.0
2566,499,7,4,2023-04-17 21:00:00,Product_7,Sports,521.14,2084.56
2567,5,30,1,2023-04-17 22:00:00,Product_30,Clothing,255.25,255.25
2568,467,83,2,2023-04-17 23:00:00,Product_83,Sports,632.65,1265.3
2569,418,49,3,2023-04-18 00:00:00,Product_49,Clothing,380.87,1142.6100000000001
2570,266,89,3,2023-04-18 01:00:00,Product_89,Sports,753.11,2259.33
2571,345,16,4,2023-04-18 02:00:00,Product_16,Home,699.01,2796.04
2572,130,51,1,2023-04-18 03:00:00,Product_51,Electronics,508.1,508.1
2573,382,72,3,2023-04-18 04:00:00,Product_72,Home,28.04,84.12
2574,267,82,3,2023-04-18 05:00:00,Product_82,Electronics,699.77,2099.31
2575,178,92,1,2023-04-18 06:00:00,Product_92,Sports,418.49,418.49
2576,253,80,3,2023-04-18 07:00:00,Product_80,Clothing,289.04,867.1200000000001
2577,415,83,1,2023-04-18 08:00:00,Product_83,Sports,632.65,632.65
2578,56,42,1,2023-04-18 09:00:00,Product_42,Clothing,478.74,478.74
2579,463,17,1,2023-04-18 10:00:00,Product_17,Sports,414.86,414.86
2580,457,63,4,2023-04-18 11:00:00,Product_63,Home,463.67,1854.68
2581,471,45,1,2023-04-18 12:00:00,Product_45,Electronics,404.52,404.52
2582,83,77,1,2023-04-18 13:00:00,Product_77,Electronics,846.43,846.43
2583,393,7,2,2023-04-18 14:00:00,Product_7,Sports,521.14,1042.28
2584,99,27,2,2023-04-18 15:00:00,Product_27,Home,558.81,1117.62
2585,149,10,4,2023-04-18 16:00:00,Product_10,Clothing,278.12,1112.48
2586,329,34,1,2023-04-18 17:00:00,Product_34,Electronics,124.91,124.91
2587,156,36,2,2023-04-18 18:00:00,Product_36,Clothing,50.32,100.64
2588,190,25,2,2023-04-18 19:00:00,Product_25,Clothing,955.32,1910.64
2589,494,6,3,2023-04-18 20:00:00,Product_6,Electronics,976.09,2928.27
2590,371,24,1,2023-04-18 21:00:00,Product_24,Home,287.13,287.13
2591,263,18,2,2023-04-18 22:00:00,Product_18,Clothing,181.56,363.12
2592,80,87,4,2023-04-18 23:00:00,Product_87,Clothing,289.21,1156.84
2593,400,6,3,2023-04-19 00:00:00,Product_6,Electronics,976.09,2928.27
2594,252,29,3,2023-04-19 01:00:00,Product_29,Clothing,425.4,1276.1999999999998
2595,97,25,1,2023-04-19 02:00:00,Product_25,Clothing,955.32,955.32
2596,260,55,1,2023-04-19 03:00:00,Product_55,Electronics,79.86,79.86
2597,260,81,3,2023-04-19 04:00:00,Product_81,Clothing,126.98,380.94
2598,103,46,4,2023-04-19 05:00:00,Product_46,Sports,619.69,2478.76
2599,40,24,1,2023-04-19 06:00:00,Product_24,Home,287.13,287.13
2600,273,75,1,2023-04-19 07:00:00,Product_75,Home,80.48,80.48
2601,101,26,3,2023-04-19 08:00:00,Product_26,Home,740.52,2221.56
2602,359,98,3,2023-04-19 09:00:00,Product_98,Home,434.7,1304.1
2603,380,28,1,2023-04-19 10:00:00,Product_28,Clothing,615.6,615.6
2604,308,3,2,2023-04-19 11:00:00,Product_3,Electronics,545.23,1090.46
2605,221,75,1,2023-04-19 12:00:00,Product_75,Home,80.48,80.48
2606,308,38,2,2023-04-19 13:00:00,Product_38,Home,706.62,1413.24
2607,420,61,3,2023-04-19 14:00:00,Product_61,Sports,394.29,1182.8700000000001
2608,124,78,2,2023-04-19 15:00:00,Product_78,Clothing,33.04,66.08
2609,422,51,4,2023-04-19 16:00:00,Product_51,Electronics,508.1,2032.4
2610,231,90,3,2023-04-19 17:00:00,Product_90,Electronics,808.77,2426.31
2611,178,48,1,2023-04-19 18:00:00,Product_48,Sports,54.85,54.85
2612,63,21,1,2023-04-19 19:00:00,Product_21,Sports,553.73,553.73
2613,485,54,3,2023-04-19 20:00:00,Product_54,Sports,171.31,513.9300000000001
2614,116,56,3,2023-04-19 21:00:00,Product_56,Sports,646.0,1938.0
2615,191,94,4,2023-04-19 22:00:00,Product_94,Sports,778.65,3114.6
